iter	Logloss
650	0.0731791782
651	0.07314461983
652	0.0731114793
653	0.07309113587
654	0.07306249828
655	0.07304710873
656	0.07300680322
657	0.07298908195
658	0.07296190507
659	0.07293800047
660	0.07290453168
661	0.07287353944
662	0.07282492666
663	0.07280762408
664	0.0727789351
665	0.07274782094
666	0.07273148819
667	0.07270558759
668	0.07267288981
669	0.07265183276
670	0.07260719737
671	0.07258349831
672	0.07256939673
673	0.07254407942
674	0.07251527019
675	0.0724922957
676	0.07246369253
677	0.07243057645
678	0.07240663647
679	0.07236044667
680	0.07232825828
681	0.07228414366
682	0.07223956367
683	0.07217729839
684	0.07214079022
685	0.07212290063
686	0.07207606269
687	0.07202567858
688	0.07199411725
689	0.07196489403
690	0.07195096346
691	0.07186809646
692	0.0718233651
693	0.0717892713
694	0.0717338338
695	0.07168763459
696	0.07164371596
697	0.0716260018
698	0.0716069297
699	0.07159191385
700	0.07153546159
701	0.07147688147
702	0.0714536456
703	0.07141065541
704	0.07137067452
705	0.07131282887
706	0.07127637854
707	0.07124924812
708	0.07120730116
709	0.07116379358
710	0.07114021053
711	0.07112376238
712	0.07110151727
713	0.07108443218
714	0.07103528981
715	0.07097638225
716	0.07093821668
717	0.07086282958
718	0.07084740028
719	0.07080515162
720	0.07077784036
721	0.07076246959
722	0.07074434326
723	0.07070303542
724	0.07064630267
725	0.07062219914
726	0.07057716069
727	0.07055480934
728	0.07053323277
729	0.0704621325
730	0.07039547682
731	0.07038069207
732	0.07036495939
733	0.07028656968
734	0.07023660635
735	0.07017638345
736	0.07015907609
737	0.07011410872
738	0.07007653352
739	0.07004300706
740	0.07001284035
741	0.06997404971
742	0.06992514931
743	0.06989285116
744	0.06987596864
745	0.06985696016
746	0.06981608766
747	0.06978868257
748	0.06977474994
749	0.06973551778
750	0.06971714329
751	0.06968487353
752	0.06965912357
753	0.06962330869
754	0.0696088226
755	0.0695851071
756	0.06956271827
757	0.06954702034
758	0.06951130428
759	0.06949539164
760	0.0694691047
761	0.06944469518
762	0.06941556333
763	0.06937569105
764	0.06935995348
765	0.06932700824
766	0.06929684988
767	0.06927290178
768	0.06924343642
769	0.06916093201
770	0.06912084469
771	0.06910050543
772	0.06905369058
773	0.06903572789
774	0.06900364387
775	0.06897910571
776	0.06893063719
777	0.06891304811
778	0.06888841001
779	0.06887295176
780	0.06884929384
781	0.06880343298
782	0.06878633418
783	0.06873295321
784	0.06871804039
785	0.06868284959
786	0.06865554387
787	0.06862499012
788	0.06859783524
789	0.06852262645
790	0.06847315443
791	0.06844696657
792	0.0684254234
793	0.06839793423
794	0.06838544195
795	0.06836116199
796	0.06833680521
797	0.06832096396
798	0.06828881288
799	0.06825404978
800	0.06822994535
801	0.06821614946
802	0.06819539748
803	0.06818202258
804	0.06816203447
805	0.06809897
806	0.06806600236
807	0.06804022777
808	0.06802582987
809	0.06799643128
810	0.06797843592
811	0.06796443576
812	0.06794030114
813	0.06792508713
814	0.06790435982
815	0.06788506846
816	0.06786156843
817	0.06784264056
818	0.06781855309
819	0.06778690841
820	0.0677725252
821	0.06775534165
822	0.06773022686
823	0.06771636644
824	0.06769217707
825	0.0676705756
826	0.06763050741
827	0.06758754647
828	0.06752802893
829	0.06749823637
830	0.06746387496
831	0.06744860021
832	0.06742252041
833	0.06739660704
834	0.06735542195
835	0.06733585321
836	0.06730056297
837	0.0672607265
838	0.06722198448
839	0.06718384386
840	0.06717028114
841	0.06715144574
842	0.06713972415
843	0.06710225699
844	0.06707753289
845	0.0670525285
846	0.06702232945
847	0.06700894724
848	0.06698577234
849	0.06694801755
850	0.06690639622
851	0.06687070544
852	0.06686154188
853	0.0668367239
854	0.06682373214
855	0.06680501985
856	0.06674495703
857	0.06672635953
858	0.06669857651
859	0.06668245158
860	0.06665930302
861	0.06663143102
862	0.06660101871
863	0.06659096407
864	0.06657944709
865	0.06656243977
866	0.0665338717
867	0.06652046709
868	0.06649328287
869	0.06646096913
870	0.06644837924
871	0.06643108482
872	0.06640693576
873	0.0663647291
874	0.06629642328
875	0.06627163167
876	0.06625975733
877	0.06622963838
878	0.06617444827
879	0.06613951452
880	0.0661194652
881	0.06608610111
882	0.06605595708
883	0.06604039863
884	0.06601652998
885	0.06600729964
886	0.06598507183
887	0.06595255419
888	0.06592557314
889	0.06590320045
890	0.065883361
891	0.06584523563
892	0.06582064137
893	0.06580127829
894	0.06576663812
895	0.06574554052
896	0.0657045326
897	0.06566117842
898	0.06562923649
899	0.06559441195
900	0.06556915921
901	0.06555203218
902	0.06552631358
903	0.06546974056
904	0.06544016073
905	0.06541959128
906	0.06537825452
907	0.06536404175
908	0.06534949039
909	0.06531574581
910	0.06529005769
911	0.06526746397
912	0.0652568157
913	0.06523117435
914	0.06522115576
915	0.06519822295
916	0.06518117664
917	0.06515166919
918	0.06511407274
919	0.06510453811
920	0.06506974165
921	0.06505047346
922	0.0650191014
923	0.06499485251
924	0.06497140839
925	0.06494177526
926	0.06490808579
927	0.06488279315
928	0.06485154355
929	0.06483041118
930	0.06480793827
931	0.06478669261
932	0.06476263452
933	0.06472826451
934	0.06469467315
935	0.06462063898
936	0.06458890314
937	0.06453498133
938	0.06451581903
939	0.06450033159
940	0.06448754009
941	0.06445037289
942	0.06444132483
943	0.06442268865
944	0.06438940795
945	0.06435739802
946	0.0643375282
947	0.06427575468
948	0.06422638405
949	0.06416610748
950	0.06413834482
951	0.06409807686
952	0.06406051331
953	0.06404697381
954	0.06403421679
955	0.06399437816
956	0.06397905262
957	0.06396889351
958	0.0639458785
959	0.06388920409
960	0.06384091612
961	0.06382043725
962	0.06380080046
963	0.06375198727
964	0.06374029949
965	0.06372941783
966	0.06371509526
967	0.06370545332
968	0.06366232173
969	0.0636514034
970	0.06363940646
971	0.06359356049
972	0.06355581119
973	0.06354491256
974	0.06350439463
975	0.06348460953
976	0.06345969908
977	0.06339738933
978	0.06338179523
979	0.0633717166
980	0.0633445558
981	0.06333033461
982	0.06331860198
983	0.06329943163
984	0.06328387494
985	0.06325127263
986	0.06320080051
987	0.06316961023
988	0.06316203515
989	0.06315533195
990	0.06314316492
991	0.06310931773
992	0.0630865118
993	0.06306615418
994	0.06305366803
995	0.06302534436
996	0.06301895678
997	0.06300966893
998	0.06300065427
999	0.06299193331
